chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
chr1	136818120	136818121	Aluexon:3786	chr9:35095973:35095974:-	-	27	-2.38	5	4	5
chr1	137594416	137594417	Aluexon:3768	chr9:35816139:35816140:+	+	197	4.23	25	25	6
chr1	138033624	138033625	Aluexon:3773	chr9:36215288:36215289:-	-	28	-11.61	8	5	8
chr1	138077522	138077523	Aluexon:3771	chr9:36263201:36263202:+	+	28	-21.17	12	12	5
chr1	138077555	138077556	Aluexon:3772	chr9:36263234:36263235:+	+	61	-19.72	12	12	5
chr1	138996060	138996061	Aluexon:3769	chr9:37084194:37084195:+	+	45	-3.11	7	7	3
chr1	139716560	139716561	Aluexon:3778	chr9:37767502:37767503:-	-	29	11.07	9	9	5
chr1	139722619	139722620	Aluexon:3777	chr9:37773301:37773302:+	+	187	5.56	10	4	10
chr1	139756405	139756406	Aluexon:4698	chr9:37798725:37798726:-	-	16	8.75	11	11	4
chr1	139833927	139833928	Aluexon:3780	chr9:37881628:37881629:-	-	21	9.54	8	8	4
chr1	14040273	14040274	Aluexon:5740	chr13:99537690:99537691:-	-	92	8.59	7	6	7
chr1	141158244	141158245	Aluexon:3808	chr9:100788696:100788697:+	+	57	-38.67	7	7	7
chr11	41217186	41217187	Aluexon:6699	chr11:96183197:96183198:-	+	10	9.83	6	5	6
chr1	141896551	141896552	Aluexon:3814	chr9:101545299:101545300:-	-	89	-9.38	6	6	5
chr1	143266104	143266105	Aluexon:3816	chr9:102916644:102916645:+	+	203	8.00	10	7	10
chr11	43296739	43296740	Aluexon:673	chr11:94217005:94217006:-	+	42	-0.73	5	5	4
chr1	143507493	143507494	Aluexon:6352	chr9:103152729:103152730:+	+	28	3.78	7	4	7
chr1	14377207	14377208	Aluexon:5324	chr13:99883686:99883687:+	+	26	3.32	12	12	5
chr11	44099652	44099653	Aluexon:682	chr11:93473453:93473454:-	+	12	-18.52	12	12	6
chr1	14679003	14679004	Aluexon:4866	chr13:100170389:100170390:+	+	29	2.51	5	5	5
chr1	148937397	148937398	Aluexon:3813	chr9:108365978:108365979:+	+	27	8.80	19	6	19
chr11	50670241	50670242	Aluexon:6209	chr11:86889497:86889498:+	-	14	11.48	23	23	5
chr11	5164496	5164497	Aluexon:684	chr11:107571618:107571619:-	-	195	8.25	19	19	9
chr11	52157647	52157648	Aluexon:667	chr11:85419193:85419194:-	+	27	4.97	12	12	5
chr11	5248370	5248371	Aluexon:685	chr11:107650239:107650240:+	+	79	-22.78	12	12	3
chr11	5248421	5248422	Aluexon:686	chr11:107650290:107650291:+	+	130	1.41	12	12	3
chr1	152526156	152526157	Aluexon:3819	chr9:111851510:111851511:-	-	16	2.12	15	15	4
chr1	153907339	153907340	Aluexon:6022	chr9:113191182:113191183:-	-	183	-3.40	7	7	5
chr1	154843361	154843362	Aluexon:3820	chr9:114135308:114135309:-	-	25	1.74	9	9	6
chr1	154940363	154940364	Aluexon:4718	chr9:114236239:114236240:-	-	33	-7.52	7	7	6
chr11	5506509	5506510	Aluexon:4029	chr11:107924693:107924694:+	+	121	-14.18	14	14	5
chr11	55082405	55082406	Aluexon:4026	chr11:82637153:82637154:+	-	23	3.83	11	11	6
chr11	55092868	55092869	Aluexon:664	chr11:82624997:82624998:+	-	18	1.43	13	13	5
chr11	55093532	55093533	Aluexon:663	chr11:82624327:82624328:+	-	19	-13.70	12	12	6
chr11	55122781	55122782	Aluexon:666	chr11:82595500:82595501:-	+	106	-10.56	6	6	6
chr11	55163951	55163952	Aluexon:665	chr11:82554346:82554347:-	+	17	7.63	16	16	7
chr1	155521840	155521841	Aluexon:3823	chr9:114798274:114798275:-	-	218	-4.38	9	9	5
chr1	155960780	155960781	Aluexon:3831	chr9:115238134:115238135:+	+	14	7.49	7	7	6
chr1	155981886	155981887	Aluexon:4719	chr9:115253265:115253266:+	+	7	7.26	6	6	6
chr1	156177848	156177849	Aluexon:4203	chr9:115464088:115464089:-	-	257	-19.10	7	6	7
chr1	156177877	156177878	Aluexon:3824	chr9:115464117:115464118:-	-	228	-5.20	7	6	7
chr1	156352624	156352625	Aluexon:3826	chr9:115638110:115638111:+	+	31	-12.47	5	5	5
chr1	156697912	156697913	Aluexon:3839	chr9:116028514:116028515:+	+	101	-1.51	6	6	3
chr1	156840288	156840289	Aluexon:3827	chr9:116158647:116158648:-	-	43	-29.91	30	30	5
chr1	157978480	157978481	Aluexon:3837	chr9:117368033:117368034:-	-	200	7.88	7	5	7
chr1	158726951	158726952	Aluexon:5633	chr9:118092580:118092581:+	+	26	2.46	7	7	6
chr11	60087264	60087265	Aluexon:653	chr11:77860021:77860022:+	-	20	-3.17	7	7	6
chr11	60117714	60117715	Aluexon:5709	chr11:77825844:77825845:-	+	206	7.15	5	2	5
chr11	60124937	60124938	Aluexon:670	chr11:77818810:77818811:-	+	97	-1.10	23	8	23
chr11	60128743	60128744	Aluexon:668	chr11:77814507:77814508:-	+	16	-1.07	10	10	5
chr11	60244372	60244373	Aluexon:660	chr11:77698744:77698745:-	+	167	7.40	12	12	6
chr11	60288558	60288559	Aluexon:661	chr11:77637688:77637689:-	+	198	5.77	19	19	7
chr11	60314249	60314250	Aluexon:659	chr11:77629310:77629311:-	+	175	4.32	11	11	7
chr11	60352791	60352792	Aluexon:655	chr11:77595824:77595825:+	-	30	1.53	6	6	6
chr11	60418409	60418410	Aluexon:657	chr11:77542936:77542937:+	-	196	7.01	11	11	5
chr11	61681173	61681174	Aluexon:5295	chr11:76705198:76705199:+	-	22	-13.39	12	12	5
chr11	61721742	61721743	Aluexon:650	chr11:76668582:76668583:+	-	90	-3.81	5	5	5
chr11	62340532	62340533	Aluexon:6525	chr11:76114702:76114703:+	-	191	9.17	6	4	6
chr11	62379856	62379857	Aluexon:4793	chr11:76074177:76074178:-	+	33	-27.47	6	6	6
chr11	62380014	62380015	Aluexon:4794	chr11:76074019:76074020:-	+	191	6.53	6	6	6
chr11	62383237	62383238	Aluexon:4025	chr11:76070707:76070708:-	+	177	1.34	20	20	4
chr11	62718465	62718466	Aluexon:649	chr11:75741260:75741261:+	-	17	6.81	6	6	6
chr11	63178208	63178209	Aluexon:5708	chr11:75228471:75228472:-	+	57	6.88	10	10	5
chr11	63714162	63714163	Aluexon:5294	chr11:74699322:74699323:+	-	95	-24.06	5	5	4
chr11	63738031	63738032	Aluexon:4790	chr11:74677828:74677829:+	-	25	0.52	15	15	7
chr11	63741596	63741597	Aluexon:645	chr11:74674638:74674639:+	-	49	7.61	6	6	4
chr11	63822920	63822921	Aluexon:648	chr11:74615504:74615505:-	+	19	-2.14	5	5	4
chr11	63926699	63926700	Aluexon:647	chr11:74519231:74519232:-	+	15	-22.36	5	2	5
chr11	63946378	63946379	Aluexon:4024	chr11:74499695:74499696:+	-	262	-9.62	7	7	5
chr1	164141082	164141083	Aluexon:4720	chr9:123280164:123280165:-	-	24	4.52	7	7	5
chr1	164200213	164200214	Aluexon:4204	chr9:123333269:123333270:-	-	195	9.10	7	7	6
chr11	64538520	64538521	Aluexon:644	chr11:73875921:73875922:-	+	215	3.98	5	5	5
chr1	164720988	164720989	Aluexon:3829	chr9:123842582:123842583:+	+	7	11.13	6	6	5
chr1	164794259	164794260	Aluexon:3830	chr9:123923809:123923810:+	+	16	5.98	6	4	6
chr1	164842846	164842847	Aluexon:3834	chr9:123970099:123970100:+	+	66	-12.63	9	9	4
chr11	64859573	64859574	Aluexon:646	chr11:73587164:73587165:-	+	33	0.48	21	21	6
chr1	164883493	164883494	Aluexon:3835	chr9:124010552:124010553:+	+	72	-1.54	13	13	12
chr11	64899911	64899912	Aluexon:642	chr11:73554337:73554338:+	-	71	-16.86	NA	10	NA
chr1	164917876	164917877	Aluexon:5634	chr9:124045595:124045596:+	+	30	8.95	8	8	5
chr1	164948944	164948945	Aluexon:3836	chr9:124074927:124074928:+	+	42	3.22	6	6	6
chr1	166601208	166601209	Aluexon:3840	chr9:125583098:125583099:-	-	200	10.24	11	5	11
chr1	166777421	166777422	Aluexon:4205	chr9:125741295:125741296:+	+	92	1.51	6	4	6
chr11	66789757	66789758	Aluexon:679	chr11:71760585:71760586:-	+	12	-4.27	7	7	4
chr1	166803218	166803219	Aluexon:3842	chr9:125766605:125766606:+	+	30	3.17	11	11	7
chr11	66925785	66925786	Aluexon:636	chr11:71637150:71637151:-	+	191	10.07	19	5	19
chr11	67033021	67033022	Aluexon:526	chr11:3719047:3719048:-	-	27	-0.05	8	7	8
chr11	67040865	67040866	Aluexon:4014	chr11:3726068:3726069:-	-	181	5.82	7	7	7
chr1	167047011	167047012	Aluexon:6023	chr9:125999245:125999246:-	-	187	2.58	10	10	5
chr11	67115007	67115008	Aluexon:4773	chr11:3806960:3806961:-	-	45	-13.70	5	4	5
chr11	67463609	67463610	Aluexon:544	chr11:4126834:4126835:+	+	36	4.19	19	13	19
chr1	168218308	168218309	Aluexon:4722	chr9:127157769:127157770:-	-	17	10.43	7	6	7
chr11	69052859	69052860	Aluexon:5281	chr11:5641172:5641173:+	+	250	-21.50	6	6	5
chr11	69101719	69101720	Aluexon:525	chr11:5685403:5685404:-	-	57	8.27	8	8	4
chr11	69105952	69105953	Aluexon:4772	chr11:5689329:5689330:-	-	202	7.35	6	5	6
chr1	169109507	169109508	Aluexon:3843	chr9:128057735:128057736:+	+	27	2.35	12	12	5
chr1	169120151	169120152	Aluexon:4207	chr9:128063368:128063369:+	+	15	10.85	11	10	11
chr1	169634826	169634827	Aluexon:3844	chr9:128563055:128563056:+	+	26	0.53	5	4	5
chr11	69869179	69869180	Aluexon:582	chr11:6526666:6526667:+	+	202	-6.01	9	9	5
chr1	170469150	170469151	Aluexon:3845	chr9:129352822:129352823:-	-	197	7.12	31	31	4
chr11	70903421	70903422	Aluexon:6386	chr11:7490997:7490998:-	-	18	-5.93	8	8	5
chr11	71288960	71288961	Aluexon:6696	chr11:7903620:7903621:-	-	35	1.99	6	3	6
chr11	71377590	71377591	Aluexon:6208	chr11:8008443:8008444:+	+	0	8.68	8	2	8
chr11	72277551	72277552	Aluexon:2159	chr11:8853235:8853236:-	-	27	-7.23	9	9	2
chr1	172376123	172376124	Aluexon:3846	chr9:131191896:131191897:+	+	19	2.79	26	26	6
chr11	72414188	72414189	Aluexon:547	chr11:8997710:8997711:+	+	172	5.86	6	3	6
chr1	172491862	172491863	Aluexon:3850	chr9:131305963:131305964:-	-	25	8.11	9	9	6
chr1	172534895	172534896	Aluexon:4725	chr9:131348423:131348424:+	+	32	-1.03	6	6	5
chr1	172547386	172547387	Aluexon:4724	chr9:131361899:131361900:+	+	132	-13.96	15	15	4
chr11	72560035	72560036	Aluexon:542	chr11:9144356:9144357:-	-	108	-11.76	7	7	5
chr1	172579264	172579265	Aluexon:5636	chr9:131389277:131389278:+	+	184	6.57	NA	5	NA
chr11	72597063	72597064	Aluexon:550	chr11:9179996:9179997:-	-	102	-12.80	6	5	6
chr11	72597083	72597084	Aluexon:551	chr11:9180016:9180017:-	-	82	-19.29	6	5	6
chr1	172614094	172614095	Aluexon:3867	chr9:131419874:131419875:-	-	224	-18.59	5	3	5
chr11	72680720	72680721	Aluexon:546	chr11:9267056:9267057:-	-	80	-13.91	13	13	5
chr1	172740075	172740076	Aluexon:3865	chr9:131565039:131565040:+	+	23	8.23	6	4	6
chr1	172740153	172740154	Aluexon:3866	chr9:131565117:131565118:+	+	101	-18.03	6	4	6
chr11	73279794	73279795	Aluexon:553	chr11:9830819:9830820:-	-	43	1.12	13	6	13
chr11	73280509	73280510	Aluexon:554	chr11:9831838:9831839:-	-	2	-24.30	10	10	7
chr1	173303064	173303065	Aluexon:3851	chr9:132109503:132109504:+	+	41	3.65	9	9	5
chr1	173311939	173311940	Aluexon:3852	chr9:132117735:132117736:+	+	17	7.16	3	3	3
chr1	173477763	173477764	Aluexon:5638	chr9:132264674:132264675:+	+	26	11.03	7	7	4
chr1	173478545	173478546	Aluexon:3855	chr9:132265600:132265601:+	+	18	10.63	5	5	3
chr1	173559966	173559967	Aluexon:6353	chr9:132344924:132344925:+	+	23	-4.04	NA	12	NA
chr1	173726118	173726119	Aluexon:4726	chr9:132501403:132501404:-	-	19	-4.79	8	8	5
chr1	173737488	173737489	Aluexon:3854	chr9:132511805:132511806:-	-	143	-37.44	9	9	6
chr11	73756238	73756239	Aluexon:549	chr11:10352115:10352116:+	+	21	2.30	19	19	5
chr1	173811943	173811944	Aluexon:4729	chr9:132580112:132580113:-	-	191	8.92	6	2	6
chr1	173812359	173812360	Aluexon:4728	chr9:132580577:132580578:-	-	17	-13.63	7	7	6
chr1	173880802	173880803	Aluexon:3858	chr9:132653573:132653574:-	-	194	7.74	7	7	7
chr11	74114942	74114943	Aluexon:548	chr11:10711901:10711902:-	-	30	-13.57	10	10	5
chr1	174116054	174116055	Aluexon:5639	chr9:132876854:132876855:+	+	177	-15.16	7	4	7
chr11	74248289	74248290	Aluexon:6387	chr11:10836669:10836670:-	-	194	6.04	6	4	6
chr1	174714487	174714488	Aluexon:3859	chr9:133471922:133471923:+	+	29	1.12	6	5	6
chr1	175372736	175372737	Aluexon:3860	chr9:134138971:134138972:-	-	47	-17.56	5	5	5
chr1	175498325	175498326	Aluexon:4731	chr9:134287377:134287378:+	+	176	5.22	3	2	3
chr1	175659561	175659562	Aluexon:3861	chr9:134456546:134456547:-	-	27	-4.95	14	14	8
chr1	176412261	176412262	Aluexon:4210	chr9:135209807:135209808:-	-	53	7.02	10	10	7
chr1	176437877	176437878	Aluexon:4209	chr9:135229872:135229873:-	-	39	-36.60	14	14	2
chr11	76556174	76556175	Aluexon:4779	chr11:12986761:12986762:-	-	25	8.62	6	6	5
chr1	177495572	177495573	Aluexon:3869	chr9:136250383:136250384:+	+	19	-5.64	7	7	3
chr11	78056193	78056194	Aluexon:555	chr11:14499341:14499342:-	-	122	-3.91	13	13	7
chr11	78084067	78084068	Aluexon:567	chr11:14527458:14527459:-	-	117	-13.09	10	6	10
chr11	78398323	78398324	Aluexon:4019	chr11:14843632:14843633:+	+	181	8.25	9	7	9
chr1	17963186	17963187	Aluexon:979	chr13:103259980:103259981:+	+	30	3.91	23	4	23
chr1	180031892	180031893	Aluexon:3874	chr9:138802305:138802306:+	+	19	8.27	13	13	5
chr11	80301189	80301190	Aluexon:4775	chr11:16761998:16761999:+	+	32	-25.92	6	5	6
chr11	80313837	80313838	Aluexon:556	chr11:16775429:16775430:+	+	134	7.12	6	6	5
chr1	180603309	180603310	Aluexon:3870	chr9:139373284:139373285:-	-	25	-3.11	6	6	4
chr11	80817849	80817850	Aluexon:557	chr11:17297379:17297380:+	+	243	-11.09	7	5	4
chr1	181070008	181070009	Aluexon:6354	chr9:139845725:139845726:+	+	19	7.13	NA	5	NA
chr1	181358862	181358863	Aluexon:6492	chr9:140118695:140118696:-	-	189	2.18	6	3	6
chr1	181508065	181508066	Aluexon:6024	chr9:140275698:140275699:-	-	194	2.16	13	13	5
chr1	181678372	181678373	Aluexon:3878	chr9:140472583:140472584:-	-	34	4.71	7	7	4
chr11	81691294	81691295	Aluexon:560	chr11:18123862:18123863:-	-	97	-22.79	NA	NA	5
chr1	181720892	181720893	Aluexon:3876	chr9:140510651:140510652:-	-	192	3.17	24	6	24
chr11	81837788	81837789	Aluexon:559	chr11:18345781:18345782:+	+	182	1.60	15	15	5
chr11	81924023	81924024	Aluexon:577	chr11:18420467:18420468:+	+	7	-9.04	4	4	4
chr1	181978119	181978120	Aluexon:6840	chr9:140762689:140762690:-	-	20	6.51	6	3	6
chr11	82093984	82093985	Aluexon:4018	chr11:18584470:18584471:-	-	139	-25.39	7	5	7
chr11	82095353	82095354	Aluexon:6388	chr11:18585548:18585549:-	-	22	2.91	8	8	5
chr11	82103866	82103867	Aluexon:568	chr11:18592285:18592286:-	-	35	4.53	14	14	6
chr11	82129044	82129045	Aluexon:569	chr11:18623019:18623020:+	+	29	5.31	25	25	5
chr1	182372143	182372144	Aluexon:5173	chr22:17626313:17626314:-	-	283	0.59	6	6	4
chr1	182758483	182758484	Aluexon:2642	chr22:18029926:18029927:+	+	109	5.67	6	6	3
chr1	182871157	182871158	Aluexon:2645	chr22:18145663:18145664:+	+	31	1.33	7	5	7
chr1	183046452	183046453	Aluexon:2649	chr22:18317315:18317316:-	-	11	9.29	8	8	5
chr1	183433920	183433921	Aluexon:6603	chr22:19010135:19010136:+	+	283	-27.89	5	5	5
chr1	183464383	183464384	Aluexon:2650	chr22:19040118:19040119:-	-	191	9.30	10	4	10
chr1	183856909	183856910	Aluexon:2659	chr22:19435963:19435964:+	+	12	5.14	9	5	9
chr1	184631678	184631679	Aluexon:6767	chr22:20188849:20188850:-	-	34	-5.39	8	8	5
chr1	185127594	185127595	Aluexon:5176	chr22:21304745:21304746:+	-	68	-3.73	NA	8	NA
chr1	187134976	187134977	Aluexon:6770	chr22:24871121:24871122:-	-	28	8.81	7	7	3
chr1	187265843	187265844	Aluexon:2664	chr22:24021029:24021030:-	+	151	9.29	18	18	10
chr1	187327555	187327556	Aluexon:5921	chr22:24616696:24616697:-	+	17	6.61	9	5	9
chr1	187327685	187327686	Aluexon:5178	chr22:24616552:24616553:-	+	161	-4.28	9	5	9
chr1	187530779	187530780	Aluexon:2665	chr22:24417549:24417550:+	-	96	-9.85	8	8	5
chr1	187822816	187822817	Aluexon:5482	chr22:25849281:25849282:+	-	9	5.60	15	15	11
chr1	188082515	188082516	Aluexon:2666	chr22:25410405:25410406:+	+	31	-15.59	12	12	5
chr1	188185456	188185457	Aluexon:6773	chr22:25506085:25506086:-	-	20	9.99	NA	NA	5
chr11	8879146	8879147	Aluexon:6394	chr11:111256855:111256856:-	-	12	6.53	12	3	12
chr11	8909260	8909261	Aluexon:6700	chr11:111286765:111286766:-	-	22	12.10	8	8	5
chr1	189637841	189637842	Aluexon:2667	chr22:27114101:27114102:+	+	188	7.94	6	6	6
chr11	9021581	9021582	Aluexon:5297	chr11:111395606:111395607:+	+	26	-0.10	12	12	6
chr11	90430313	90430314	Aluexon:4020	chr11:27359782:27359783:-	-	18	-13.13	19	4	19
chr1	190809640	190809641	Aluexon:5181	chr22:28291570:28291571:-	-	29	-3.46	12	12	4
chr11	91184906	91184907	Aluexon:571	chr11:28098479:28098480:-	-	22	10.84	14	14	5
chr1	191661271	191661272	Aluexon:2672	chr22:29134026:29134027:-	-	180	11.36	10	10	7
chr1	191737427	191737428	Aluexon:5180	chr22:29210127:29210128:+	+	17	10.06	6	5	6
chr1	191764261	191764262	Aluexon:2675	chr22:29244377:29244378:+	+	186	8.71	NA	NA	6
chr1	192503224	192503225	Aluexon:5483	chr22:30024645:30024646:+	+	29	-6.55	13	13	7
chr1	192588572	192588573	Aluexon:2676	chr22:30107984:30107985:-	-	181	5.62	8	8	7
chr1	192634567	192634568	Aluexon:2677	chr22:30150852:30150853:-	-	21	4.21	8	8	8
chr1	192646826	192646827	Aluexon:2678	chr22:30162084:30162085:-	-	68	-4.51	13	5	13
chr1	192696707	192696708	Aluexon:2681	chr22:30211278:30211279:-	-	28	1.98	9	9	3
chr1	192703067	192703068	Aluexon:2682	chr22:30217744:30217745:-	-	241	-14.93	5	3	5
chr11	9296887	9296888	Aluexon:5710	chr11:111659293:111659294:-	-	194	3.16	9	2	9
chr11	9306964	9306965	Aluexon:687	chr11:111668919:111668920:-	-	34	2.44	6	5	6
chr1	193245716	193245717	Aluexon:2701	chr22:30772009:30772010:-	-	17	8.93	10	10	3
chr1	193257653	193257654	Aluexon:2702	chr22:30784268:30784269:-	-	23	2.78	10	10	3
chr1	193322863	193322864	Aluexon:5924	chr22:30867194:30867195:-	-	99	-2.32	5	3	5
chr1	193382969	193382970	Aluexon:2683	chr22:30954313:30954314:-	-	98	1.80	NA	4	NA
chr11	9358098	9358099	Aluexon:688	chr11:111715902:111715903:-	-	138	-22.64	5	5	4
chr1	193748095	193748096	Aluexon:2686	chr22:31307418:31307419:-	-	168	7.93	6	6	6
chr1	193997644	193997645	Aluexon:5185	chr22:31572246:31572247:+	+	20	6.10	10	10	6
chr11	94373993	94373994	Aluexon:6389	chr11:31236810:31236811:-	-	20	-0.30	5	5	5
chr1	194374548	194374549	Aluexon:2699	chr22:31953358:31953359:+	+	202	8.32	12	12	7
chr1	194468643	194468644	Aluexon:2700	chr22:32039580:32039581:-	-	22	8.10	5	5	5
chr1	194638445	194638446	Aluexon:5484	chr22:32211400:32211401:+	+	27	4.52	7	6	7
chr11	9582733	9582734	Aluexon:696	chr11:111943583:111943584:-	-	48	2.90	23	23	5
chr11	9599720	9599721	Aluexon:4797	chr11:111959138:111959139:+	+	224	-31.40	17	17	5
chr11	9621420	9621421	Aluexon:695	chr11:111990013:111990014:+	+	185	7.20	17	4	17
chr11	96252741	96252742	Aluexon:5285	chr11:33078132:33078133:+	+	32	1.44	4	4	3
chr11	96344844	96344845	Aluexon:4021	chr11:33166412:33166413:-	-	122	-26.71	13	13	5
chr11	96344924	96344925	Aluexon:575	chr11:33166489:33166490:-	-	45	-25.59	13	13	5
chr11	9730735	9730736	Aluexon:689	chr11:112100163:112100164:+	+	57	0.48	16	16	5
chr11	97315134	97315135	Aluexon:584	chr11:34114591:34114592:+	+	186	9.11	11	3	11
chr11	97331352	97331353	Aluexon:583	chr11:34128598:34128599:+	+	20	-6.40	9	9	5
chr1	197801309	197801310	Aluexon:2690	chr22:35727287:35727288:+	+	201	10.95	NA	17	NA
chr1	200544597	200544598	Aluexon:2693	chr22:38481539:38481540:+	+	18	-2.26	6	6	3
chr1	200544603	200544604	Aluexon:2695	chr22:38481545:38481546:+	+	24	-11.61	6	6	3
chr1	200746320	200746321	Aluexon:5188	chr22:38685393:38685394:-	-	39	3.24	11	11	5
chr1	200785773	200785774	Aluexon:2716	chr22:38731814:38731815:-	-	26	-9.91	NA	5	NA
chr1	201481688	201481689	Aluexon:2708	chr22:41180608:41180609:-	-	200	-2.26	7	2	7
chr1	201555741	201555742	Aluexon:5189	chr22:41246258:41246259:-	-	32	-0.79	6	6	5
chr1	201569784	201569785	Aluexon:5190	chr22:41256680:41256681:+	+	20	2.97	11	11	5
chr1	201599210	201599211	Aluexon:2709	chr22:41284431:41284432:+	+	176	6.96	14	14	6
chr1	201664674	201664675	Aluexon:2710	chr22:41351289:41351290:+	+	17	10.36	7	7	5
chr1	201897621	201897622	Aluexon:2712	chr22:41602009:41602010:+	+	18	2.30	21	21	5
chr1	201983729	201983730	Aluexon:2737	chr22:41681133:41681134:-	-	52	8.59	7	7	5
chr1	202221825	202221826	Aluexon:2715	chr22:41907110:41907111:+	+	98	-7.79	6	5	6
chr1	202478187	202478188	Aluexon:2750	chr22:42959393:42959394:+	+	196	6.24	6	1	6
chr1	202556288	202556289	Aluexon:2720	chr22:43021487:43021488:-	-	29	5.41	9	9	6
chr1	202778005	202778006	Aluexon:2721	chr22:43243430:43243431:-	-	25	3.31	7	7	2
chr1	202889769	202889770	Aluexon:5193	chr22:43362366:43362367:-	-	15	-4.01	18	18	5
chr1	204789442	204789443	Aluexon:2725	chr22:45562188:45562189:+	+	32	2.82	8	8	5
chr1	205778668	205778669	Aluexon:6776	chr22:46447779:46447780:-	-	195	5.17	8	8	5
chr1	206045825	206045826	Aluexon:2728	chr22:46688098:46688099:+	+	33	6.67	6	6	3
chr1	206045826	206045827	Aluexon:2729	chr22:46688099:46688100:+	+	34	-8.94	6	6	3
chr1	206086019	206086020	Aluexon:5194	chr22:46731017:46731018:-	-	31	2.59	6	6	5
chr1	20757358	20757359	Aluexon:5325	chr13:106119957:106119958:+	+	23	8.76	7	7	4
chr1	209771176	209771177	Aluexon:4130	chr22:50670978:50670979:-	-	22	2.74	8	8	6
chr12	100521221	100521222	Aluexon:476	chr10:114650723:114650724:+	+	27	10.60	8	8	5
chr12	101378274	101378275	Aluexon:479	chr10:115485574:115485575:+	+	21	0.98	9	9	5
chr1	210294260	210294261	Aluexon:2734	chr22:51221546:51221547:+	-	16	8.90	5	3	5
chr12	106902847	106902848	Aluexon:487	chr10:120864821:120864822:+	+	32	10.07	8	5	8
chr12	106929852	106929853	Aluexon:488	chr10:120893593:120893594:+	+	39	-8.41	NA	8	NA
chr12	106952804	106952805	Aluexon:4764	chr10:120918788:120918789:-	-	33	1.73	6	6	5
chr12	107298214	107298215	Aluexon:4013	chr10:121272964:121272965:-	-	36	1.97	5	5	5
chr12	109817033	109817034	Aluexon:4765	chr10:123638098:123638099:-	-	38	-11.02	15	15	5
chr12	109907702	109907703	Aluexon:4766	chr10:123749671:123749672:+	+	38	-1.53	17	17	7
chr12	110124604	110124605	Aluexon:490	chr10:123969387:123969388:+	+	185	-0.49	7	7	6
chr12	110721112	110721113	Aluexon:6522	chr10:124516911:124516912:+	+	44	3.55	6	4	6
chr12	110823245	110823246	Aluexon:491	chr10:124644231:124644232:+	+	172	8.09	19	7	19
chr12	112722032	112722033	Aluexon:505	chr10:126451127:126451128:-	-	47	6.74	9	9	5
chr12	112740843	112740844	Aluexon:507	chr10:126478279:126478280:-	-	80	-26.87	7	7	6
chr12	113686916	113686917	Aluexon:497	chr10:127437809:127437810:-	-	28	-5.17	19	19	5
chr12	113843496	113843497	Aluexon:500	chr10:127598286:127598287:+	+	212	7.64	8	8	6
chr12	11688788	11688789	Aluexon:1341	chr16:15785730:15785731:+	-	243	-14.56	7	7	5
chr12	11729527	11729528	Aluexon:1340	chr16:15745365:15745366:+	-	77	-25.56	6	5	6
chr12	118216040	118216041	Aluexon:511	chr10:131978375:131978376:+	+	16	-11.02	7	2	7
chr12	12064218	12064219	Aluexon:1354	chr16:15078441:15078442:+	+	88	-4.99	7	7	6
chr12	121447278	121447279	Aluexon:520	chr10:135113979:135113980:-	-	116	-17.11	NA	4	NA
chr12	12429505	12429506	Aluexon:1335	chr16:14652346:14652347:-	+	18	2.74	11	11	6
chr12	12457555	12457556	Aluexon:4941	chr16:14625031:14625032:-	+	198	-2.42	8	3	8
chr12	1249179	1249180	Aluexon:6414	chr16:1277790:1277791:-	-	175	1.45	5	3	5
chr12	12512372	12512373	Aluexon:4940	chr16:14576220:14576221:-	+	41	-6.55	9	9	6
chr12	146228	146229	Aluexon:1292	chr16:175072:175073:-	-	23	-4.03	7	3	7
chr12	15199900	15199901	Aluexon:5360	chr16:12060875:12060876:+	-	41	-4.21	5	4	5
chr12	15310230	15310231	Aluexon:1332	chr16:11943186:11943187:-	+	86	-4.94	10	6	10
chr12	15607141	15607142	Aluexon:5817	chr16:11645660:11645661:-	+	42	5.52	6	4	6
chr12	16336020	16336021	Aluexon:5816	chr16:10902463:10902464:-	+	167	7.06	10	2	10
